day,precip_1,precip_2,precip_3,precip_4,t_min_1,t_min_2,t_min_3,t_min_4,t_max_1,t_max_2,t_max_3,t_max_4
4/1/2013,1.0043067771171217,1.060942812319155,1.6787836107157044,0.26907710322627315,18.96,21.03,22.03,22.3,32.05,33.18,35.41,35.55
4/2/2013,1.3513750164820677,3.513387496383102,4.3807207527807215,3.2529091163917823,19.3,21.4,22.39,22.78,31.83,32.98,35.04,35.33
4/3/2013,2.2462271517339136,2.2101548936631943,1.872298159841764,1.0645955403645833,19.42,21.4,22.66,22.71,32.22,32.56,34.36,35.58
4/4/2013,0.0,0.015628878275553384,0.056334204592947225,0.0,19.56,21.56,22.64,22.78,32.49,33.5,35.54,36.14
4/5/2013,3.011489546248681,1.9831832320601848,5.209618519928496,6.132477936921298,19.15,21.52,22.78,22.84,32.37,33.36,35.58,36.21
4/6/2013,2.7080812092068833,3.54204418041088,3.2224312475172137,1.3561498571325232,19.51,21.91,23.1,23.02,32.62,33.5,35.98,36.69
4/7/2013,0.0,0.3434904875578704,3.3673413810083423,2.034458640769676,18.81,21.23,22.63,22.39,32.71,33.54,35.84,36.41
4/8/2013,0.0,0.04645582481666848,0.024961974661229017,0.0046147381817853005,19.5,21.78,22.71,23.03,33.58,34.16,36.17,37.12
4/9/2013,0.3495907682909744,2.5919008608217595,1.3563511735301907,0.0,20.07,22.16,23.42,23.57,32.66,33.37,35.5,36.16
4/10/2013,0.4307042053480189,0.1321311668113426,0.0,0.0,19.89,21.57,22.57,23.25,32.44,33.22,35.42,36.05
4/11/2013,0.0,0.0,0.0,0.0,18.82,20.76,22.03,22.28,32.76,33.49,35.58,36.41
4/12/2013,0.0,0.0,0.0,0.0,18.86,20.78,21.98,22.49,33.58,34.26,36.17,37.19
4/13/2013,0.0,0.0,0.0,0.0,18.81,20.9,21.76,22.14,32.88,33.58,35.26,36.53
4/14/2013,0.0,0.0,0.0,0.8030589350947628,18.86,20.92,22.45,22.35,33.41,33.99,35.86,37.19
4/15/2013,0.3780392996872528,0.2252842797173394,3.251831571934587,5.623690230758102,19.74,21.85,23.46,23.12,32.49,33.29,35.74,36.09
4/16/2013,0.0,0.0,0.0,0.0,18.81,20.85,22.4,22.63,32.43,33.48,35.91,36.15
4/17/2013,0.0,0.0,0.0,0.0,19.06,21.72,23.2,22.96,32.45,33.41,35.89,36.64
4/18/2013,0.0,0.0,0.0,0.054814006664134836,18.29,20.79,22.62,22.34,32.07,33.07,35.28,35.99
4/19/2013,0.0,0.0,0.0,0.0,17.68,20.11,21.83,21.39,32.33,33.23,35.48,36.46
4/20/2013,0.0,0.0,0.0,0.0,18.36,20.54,22.17,21.91,32.1,33.28,35.59,35.95
4/21/2013,0.0,0.0,0.0,0.0,17.35,19.5,21.56,21.09,32.14,33.15,35.33,35.9
4/22/2013,0.07841549643987343,1.0686177571614583,0.03869023161419368,0.4123436821831597,18.55,20.71,21.86,22.39,32.44,33.07,35.11,36.15
4/23/2013,2.4313872132120253,3.413039822048611,3.0452617063360696,4.966814055266204,19.23,21.39,22.6,22.98,32.14,32.95,34.99,35.64
4/24/2013,0.04362917147608246,0.9193692242657696,4.920754642809852,3.985926649305556,19.5,21.29,22.84,23.29,31.8,32.51,34.43,35.18
4/25/2013,3.583724782436709,1.0405239529079862,4.190584344378974,1.5929294162326388,18.34,20.71,21.91,22.02,31.48,32.62,34.63,35.31
4/26/2013,5.439608159447521,4.587502260561343,3.0227092161016946,0.7515429461443865,19.34,21.16,22.6,22.93,32.25,32.87,34.4,35.71
4/27/2013,3.432004775679061,2.2567050509982645,1.372038113868843,0.32924202813042536,19.57,21.57,22.79,23.02,32.06,32.54,34.32,35.6
4/28/2013,5.894201608649789,6.051199001736111,7.1139278088585804,8.106400101273149,19.72,21.43,22.67,22.99,32.24,33.02,35.22,36.2
4/29/2013,5.786643756592827,4.1882310655381945,2.6947233555680614,2.395854130497685,18.92,20.49,21.91,22.55,31.15,32.48,34.82,35.51
4/30/2013,0.0,0.0,0.0,0.0,19.24,21.07,22.44,22.76,33.93,34.34,35.96,37.77
5/1/2013,0.020781104574726605,0.0,0.0,0.0,19.74,21.24,22.47,22.62,33.8,33.96,35.6,37.53
5/2/2013,1.4352319129911657,0.050837859400996464,1.8150832612635728,1.791519730179398,20.27,21.7,23.19,23.62,32.49,32.51,34.38,36.31
5/3/2013,5.750600050270307,4.231258138020833,6.139731714280986,7.704040979456018,20.26,22.09,23.2,23.61,32.55,33.19,35.22,36.72
5/4/2013,6.968769572455169,5.668075900607638,5.9861408815545545,4.637138762297454,20.38,22.03,23.23,23.81,32.43,33.03,35.18,36.77
5/5/2013,5.0648486946202524,3.471367277922454,2.4733330678131624,0.6731395580150463,20.14,22.07,23.12,23.65,32.26,32.77,34.62,36.36
5/6/2013,13.181957904799578,10.279806857638887,15.357218079647774,10.530380135995369,20.33,22.49,23.37,23.59,31.33,31.87,33.68,35.2
5/7/2013,1.1147808606111551,1.7139145462601273,1.376278505486957,1.0293688738787616,20.52,22.01,23.27,23.96,31.39,32.18,34.49,35.5
5/8/2013,3.2913401157041138,0.5896884494357639,0.2500015517412606,1.6011181866681137,20.05,21.78,22.96,23.59,32.16,33.03,35.48,36.34
5/9/2013,4.686032065862341,4.6369475188078715,4.365083856097724,3.961348922164352,19.77,22.14,23.44,23.32,33.33,34.29,36.42,37.54
5/10/2013,10.490054102386603,8.819217484085648,7.449954792604608,5.020380316840279,19.56,21.73,23.18,23.16,32.67,33.62,36.0,37.15
5/11/2013,9.201810555116033,5.923206922743057,6.9030109987420545,6.545749240451388,19.16,21.4,23.05,22.83,32.75,33.49,35.84,37.49
5/12/2013,0.7788171566991363,0.29495405974211514,0.0,1.910187445746528,19.6,21.85,23.5,23.14,30.08,31.07,33.38,34.01
5/13/2013,1.172461143525844,1.9648270218460648,4.652316853151484,11.56566749855324,19.87,21.75,22.79,23.11,30.19,31.0,32.3,34.11
5/14/2013,0.21598539070741032,0.05898958488746925,0.0,0.23596214011863426,20.15,22.03,23.34,23.41,30.74,31.71,33.81,34.78
5/15/2013,0.1023086998533096,0.0,0.0,0.07834015599003545,19.26,21.47,22.74,22.93,31.23,32.6,34.72,35.77
5/16/2013,0.0,0.0,0.0,0.0,18.79,20.63,21.88,22.35,30.94,32.03,34.32,35.36
5/17/2013,0.11464905235837786,1.5075441713686342,0.7539986432608912,0.17962385106969764,19.13,21.38,22.89,22.66,32.59,33.43,35.78,36.93
5/18/2013,5.2734787051687775,2.8431731047453703,0.37800291029073424,0.34754952324761285,20.41,22.18,23.37,23.87,32.84,33.74,35.95,37.4
5/19/2013,0.8738712359078323,8.90681785300926,9.521412994902011,5.228308557581019,20.08,22.0,23.39,23.58,32.15,33.25,35.43,36.6
5/20/2013,22.54686675896625,12.857792607060185,11.29693086268538,11.766966869212967,19.51,21.34,22.18,22.84,31.83,32.4,34.7,36.22
5/21/2013,0.1509163128172798,0.09925724312111184,0.0,0.07046344191939742,18.04,20.17,21.69,21.72,31.37,32.37,34.42,35.87
5/22/2013,20.316630818169827,17.478493923611108,18.765397411281782,19.434601056134262,19.29,21.54,22.54,22.95,31.36,32.4,34.62,35.88
5/23/2013,1.379578795614122,0.13718596564398872,0.0,0.005070186544347693,18.66,20.61,21.79,21.78,31.51,32.24,34.66,35.83
5/24/2013,0.0,0.0,0.0,0.1811612588387949,19.33,21.32,22.86,22.97,32.48,33.36,35.7,36.86
5/25/2013,4.456918450850475,16.125278501157407,10.23334257481462,2.7251564308449074,19.53,21.65,23.15,23.28,30.53,31.23,33.82,34.77
5/26/2013,3.3060462404404007,2.49768382884838,3.2175104173563294,4.151706271701389,18.55,20.16,21.45,22.01,30.25,30.63,32.69,34.25
5/27/2013,19.564706536787973,14.763007269965279,15.41848185911017,16.911886935763892,18.24,20.37,21.6,21.4,29.31,30.5,32.66,33.2
5/28/2013,17.222320427874468,14.483742042824074,15.41848185911017,17.07704173900463,18.87,20.63,21.88,22.19,28.87,29.94,32.53,33.74
5/29/2013,1.3813837107726794,0.5970795808015046,0.3512783373816539,1.081554271556713,18.77,20.58,22.16,22.11,29.29,30.24,32.46,33.7
5/30/2013,8.905530969804852,5.882249168113426,7.610582254700741,8.32026095920139,19.1,20.84,22.42,22.49,28.46,29.41,31.58,32.67
5/31/2013,11.147793669237867,8.514272280092593,7.624938447596662,9.44650245949074,18.55,20.43,21.22,21.83,27.83,28.78,30.47,32.03
6/1/2013,26.558661738528482,22.43366247106481,7.342649298199151,4.843862123842593,17.26,19.35,20.68,20.37,24.19,25.99,27.51,28.66
6/2/2013,4.4860736830828065,0.0,0.0,0.1068857334278248,17.62,19.31,20.8,20.64,24.5,25.39,27.39,28.98
6/3/2013,0.031235147629106095,0.0,0.0,0.14726342095269096,17.48,19.01,20.62,20.72,24.27,25.46,27.96,28.59
6/4/2013,2.3757313917457807,3.3587969744646986,0.054592128527366515,0.0,17.83,19.6,21.13,21.09,27.93,29.13,31.36,32.4
6/5/2013,2.596489113594409,3.951946795428241,0.4083351199909792,0.6859076605902777,18.3,20.15,21.5,21.6,28.2,29.31,31.05,31.98
6/6/2013,18.87323229825949,15.817478660300925,4.008117158534163,6.492267523871528,18.65,20.37,21.66,21.81,27.05,28.75,31.29,31.54
6/7/2013,4.424334948575949,2.1987065067997684,0.3599895541950808,3.897521068431713,18.65,20.14,21.53,21.38,26.4,27.41,30.03,30.64
6/8/2013,26.958833976133967,22.977806712962966,4.805541474940413,4.832326931423611,17.01,18.75,20.54,20.46,24.85,25.92,28.69,29.69
6/9/2013,3.5039804193037973,10.31695511429398,0.6779822656663798,0.8515676427770544,17.46,18.88,20.65,20.67,26.19,27.67,29.69,30.59
6/10/2013,24.87514421809072,21.546726707175928,2.893899949930482,3.7387568721064817,18.18,19.89,21.5,21.53,26.55,28.01,30.22,31.11
6/11/2013,5.584103869989453,18.91027922453704,1.8235129663499736,3.011110885054977,18.26,19.96,21.63,21.67,24.21,25.8,28.13,29.16
6/12/2013,42.36590189873418,26.475311053240738,6.100310762049787,9.22713035300926,17.25,18.71,20.45,20.61,24.17,25.41,27.49,28.66
6/13/2013,14.410685736418776,8.997578486689815,1.4948515811208951,2.557520435474537,17.44,18.83,20.55,20.72,25.65,26.52,28.29,29.8
6/14/2013,3.427319232924578,0.39859585232204864,0.4138529502739341,0.5859208283600984,17.76,19.22,21.02,20.27,26.34,27.97,30.1,30.42
6/15/2013,4.1702139166337036,1.1834043149594908,0.0,0.10008173342104312,18.11,19.74,20.87,21.22,26.12,27.61,30.06,30.72
6/16/2013,1.899986685579839,5.932931857638889,0.0,0.2292295950430411,17.89,19.39,21.1,21.14,25.38,26.43,28.55,29.99
6/17/2013,12.282153423325422,27.36688548900463,0.8099708557128906,0.01660411092970106,17.97,19.33,21.01,21.07,23.87,24.87,27.46,29.05
6/18/2013,12.658725400514241,16.957883029513887,0.0,0.7855157922815393,17.73,19.08,20.6,20.8,24.01,25.7,28.4,29.28
6/19/2013,4.802537620319093,24.432591869212967,6.008168883242849,2.4586199725115745,17.82,19.36,20.77,20.91,25.16,26.17,28.61,30.07
6/20/2013,10.464740737078062,12.51238968460648,0.626921702239473,0.4895602190936053,17.45,19.2,20.79,20.79,25.55,27.14,29.62,30.78
6/21/2013,9.803690334915613,17.163017216435186,1.2176655914823888,1.6377434624565972,18.2,19.76,21.36,21.4,25.98,27.19,29.47,30.93
6/22/2013,19.498351793248943,42.48196614583333,3.7755796788102485,6.120228407118057,18.16,19.7,21.23,21.34,25.22,25.85,28.1,30.01
6/23/2013,0.7584870414894844,6.467938910590278,0.0,0.30315060085720485,17.75,19.2,20.94,20.9,24.6,25.26,27.45,29.55
6/24/2013,11.850907337816455,14.183316153067132,4.5378361071570446,3.494754593460648,17.83,19.31,20.81,20.83,24.71,25.52,27.49,29.42
6/25/2013,27.65836588541667,7.1103705512152775,1.7882082664360437,5.251127115885416,17.86,19.18,20.75,20.87,24.93,25.7,28.07,29.56
6/26/2013,5.485386586893459,8.352930591724538,2.0839971768654,2.2185687029803245,18.01,19.59,21.1,21.19,25.04,26.01,28.44,29.71
6/27/2013,5.450613544963081,15.624558738425925,3.4170369293730136,9.534281864872684,17.97,19.45,21.11,21.07,24.98,26.22,28.99,30.11
6/28/2013,14.495386051226266,12.061333550347221,4.969990875761388,9.185842556423609,17.87,19.65,21.2,21.03,25.98,26.91,29.19,31.05
6/29/2013,3.5415069966376582,3.0620806658709485,2.2441742460606457,7.385748969184028,16.9,18.87,20.13,20.03,26.29,27.8,29.86,31.45
6/30/2013,0.3982640519926819,3.769994665075232,1.1544212729243908,2.1975118001302083,17.82,19.43,20.95,20.9,26.51,28.13,30.3,31.47
7/1/2013,0.5027931631868902,0.2346935696072049,0.305185350321107,0.3098672937463831,17.62,19.13,20.66,20.91,25.64,27.14,29.56,30.89
7/2/2013,1.3895657696301424,0.3646916989926939,0.0,0.15053737781665946,17.66,19.17,20.67,20.89,25.12,26.41,28.78,30.05
7/3/2013,25.86825471387131,10.901708984375,1.104848441431078,0.9159326058846932,17.41,18.88,20.59,20.55,23.92,25.95,28.37,28.77
7/4/2013,15.119134444224686,9.265205439814817,0.0,0.6888288709852429,17.41,18.73,20.37,20.25,25.22,26.6,29.15,29.95
7/5/2013,37.07215437104431,33.61853298611111,5.979656154826536,6.54272144458912,18.11,19.71,21.14,21.23,25.01,26.47,28.69,29.55
7/6/2013,0.27152155622651303,0.20443800467031967,0.0,0.8809052643952546,17.86,19.29,20.92,20.84,26.9,28.38,31.02,31.71
7/7/2013,19.251642025975734,6.5407868561921285,2.0160478494935115,4.391426595052083,18.34,19.93,21.46,21.24,25.09,26.8,29.35,29.73
7/8/2013,0.1528100283337042,1.173201271339699,0.02956875704102597,0.8430186518916377,17.81,19.36,21.0,20.85,25.1,26.57,28.82,29.47
7/9/2013,5.652033166040348,3.11622314453125,2.122691138316009,3.188901095920139,18.1,19.59,21.2,21.1,24.69,25.64,28.25,29.39
7/10/2013,13.248681434599154,19.895274522569444,6.962115788863878,8.820062934027778,17.68,19.23,20.8,20.51,23.68,25.05,26.98,28.4
7/11/2013,12.001015707410335,7.519154188368057,4.294090141684322,4.819571487991898,17.61,19.13,20.4,20.31,24.5,25.77,27.93,28.81
7/12/2013,8.331819043380802,9.10624367042824,1.8626680535785225,1.0155662254050926,17.64,19.11,20.49,20.47,24.39,26.0,28.03,29.01
7/13/2013,3.0261436494593883,7.204412163628472,1.6167246931690282,1.227907081886574,17.73,19.28,20.66,20.73,24.7,26.32,28.85,29.78
7/14/2013,4.3017047608452,3.0344902886284717,0.1411167888318078,0.3229974252206308,17.86,19.36,20.74,20.76,25.8,27.57,30.04,30.81
7/15/2013,17.0663691653481,18.835255714699077,4.9599609375,5.877404333043982,18.27,19.74,21.23,21.22,25.36,26.77,29.14,30.26
7/16/2013,27.37589209190401,26.33232060185185,6.177857997053762,9.488780381944443,18.55,20.11,21.69,21.43,25.86,27.01,28.03,30.44
7/17/2013,12.33501347409019,21.21627242476852,9.052965067200741,7.658119936342592,18.16,19.67,21.05,21.15,24.38,25.7,28.28,28.78
7/18/2013,0.930259479249077,0.0,0.0028974050182407184,3.1212651005497687,17.93,19.31,20.82,20.89,23.92,25.28,27.64,28.65
7/19/2013,24.540813719673,13.799991861979167,2.3769138142213984,3.1220617223668983,17.56,19.07,20.64,20.59,22.64,24.03,26.43,27.74
7/20/2013,4.711009093980749,0.7788411458333333,1.082464832370564,1.7036763509114583,17.65,19.0,20.42,20.44,24.08,25.42,28.03,28.78
7/21/2013,5.186044427412975,0.416284434000651,1.5771600755594544,1.1354363335503472,17.42,18.85,20.26,20.68,23.39,24.73,27.08,28.15
7/22/2013,8.298474275613133,25.247063078703704,4.340514102224576,2.958946849681713,17.46,18.97,20.41,20.72,23.76,25.28,27.46,28.24
7/23/2013,6.751987119264242,3.9518735532407407,0.3325238631943525,1.2858926278573497,17.67,19.07,20.65,20.73,24.62,26.61,28.78,29.46
7/24/2013,0.3680107020124605,0.6742224799262153,0.024937532715878244,0.027709081437852646,17.61,19.01,20.58,20.77,24.38,25.52,27.74,28.9
7/25/2013,0.2728273415867287,0.15865724351671007,0.0,0.0,17.57,19.03,20.59,20.81,24.47,25.72,28.25,29.24
7/26/2013,0.12042886597194752,0.21998247217248987,0.0,0.0,17.18,18.62,20.29,20.38,24.03,25.42,27.98,28.44
7/27/2013,0.6024373372395834,0.0,0.0,0.0,17.13,18.57,20.04,20.36,25.13,26.46,28.92,29.78
7/28/2013,4.418663572158493,0.06974220275878906,0.0,0.0,17.6,19.34,20.93,20.96,24.7,26.68,29.38,29.73
7/29/2013,2.3677275452432758,0.0,0.0,0.02793222533331977,17.23,19.05,20.6,20.52,25.11,27.23,29.91,29.88
7/30/2013,0.6403448048523207,0.7857309412073206,0.30170295198084945,0.13872398093894675,17.25,18.92,20.64,20.38,24.47,26.23,29.03,29.42
7/31/2013,59.534134361814345,30.628537326388887,3.4249805515095337,4.78296214916088,17.89,19.7,21.36,20.98,24.04,25.83,28.45,28.65
8/1/2013,18.868258834388186,11.858596462673614,1.5390897847838318,1.5078531901041667,17.81,19.58,21.01,20.67,23.17,24.8,27.05,27.92
8/2/2013,1.1457411367681962,0.7951710453739873,0.0,0.04266238389191805,18.05,19.43,21.11,20.79,25.4,26.87,28.92,30.19
8/3/2013,0.03794245981465915,0.0,0.0,0.8728288438585069,18.01,19.48,20.81,20.83,24.83,26.16,28.56,29.39
8/4/2013,2.413188692889636,5.921997974537038,2.9000107070146983,5.085281937210649,17.56,19.12,20.62,20.52,25.49,27.01,29.49,30.24
